,Training,Noise,Training Error,Testing Error,Time Count,Number of SV,Features
0,60,0,0.0,0.0,0.02084300000001349,7,8192
0,50,0,0.0,0.0,0.018739999999979773,7,8192
0,80,0,0.0,0.0,0.027259000000071865,7,8192
0,70,0,0.0,0.0,0.023754999999937354,6,8192
0,60,0,0.0,0.0,0.020025000000032378,6,8192
0,50,0,0.0,0.0,0.021416000000044733,7,8192
0,80,0,0.0,0.0,0.0328269999999975,10,8192
0,70,0,0.0,0.0,0.0284630000001016,9,8192
0,60,0,0.0,0.0,0.021003999999948064,8,8192
0,50,0,0.0,0.0,0.020851999999990767,7,8192
0,80,0,0.0,0.0,0.03537400000004709,10,8192
0,70,0,0.0,0.0,0.02772699999991346,8,8192
0,60,0,0.0,0.0,0.020823000000063985,7,8192
0,50,0,0.0,0.0,0.019444000000021333,8,8192
0,80,0,0.0,0.0,0.029036000000019158,6,8192
0,70,0,0.0,0.0,0.021937999999977364,6,8192
0,60,0,0.0,0.0,0.01961899999992056,6,8192
0,50,0,0.0,0.0,0.01789300000007188,6,8192
0,80,0,0.0,0.0,0.022749999999973625,5,8192
0,70,0,0.0,0.0,0.021594000000050073,5,8192
0,60,0,0.0,0.0,0.019533000000024003,6,8192
0,50,0,0.0,0.0,0.019359000000008564,7,8192
0,80,0,0.0,0.0,0.023464999999987413,5,8192
0,70,0,0.0,0.0,0.021483999999986736,5,8192
0,60,0,0.0,0.0,0.01774399999999332,5,8192
0,50,0,0.0,0.0,0.01957900000002155,7,8192
0,80,0,0.0,0.0,0.024823999999966873,6,8192
0,70,0,0.0,0.0,0.022777000000019143,6,8192
0,60,0,0.0,0.0,0.019166999999924883,6,8192
0,50,0,0.0,0.0,0.017090000000052896,7,8192
0,80,0,0.0,0.0,0.018519000000082997,4,8192
0,70,0,0.0,0.0,0.020394000000010237,5,8192
0,60,0,0.0,0.0,0.022982000000070002,8,8192
0,50,0,0.0,0.0,0.021895999999969717,8,8192
0,80,0,0.0,0.0,0.029355000000009568,7,8192
0,70,0,0.0,0.0,0.024232999999981075,7,8192
0,60,0,0.0,0.0,0.021900000000073305,7,8192
0,50,0,0.0,0.0,0.020272999999974672,7,8192
0,80,0,0.0,0.0,0.026796999999987747,7,8192
0,70,0,0.0,0.0,0.025105000000053224,8,8192
0,60,0,0.0,0.0,0.022124999999959982,7,8192
0,50,0,0.0,0.0,0.018389000000070155,6,8192
0,80,0,0.0,0.0,0.02675899999997,7,8192
0,70,0,0.0,0.0,0.02500699999995959,7,8192
0,60,0,0.0,0.0,0.01917399999990721,6,8192
0,50,0,0.0,0.0,0.016454000000067026,5,8192
0,80,0,0.0,0.0,0.026428000000009888,7,8192
0,70,0,0.0,0.0,0.02575000000001637,7,8192
0,60,0,0.0,0.0,0.020377999999936947,7,8192
0,50,0,0.0,0.0,0.022154999999997926,8,8192
0,80,0,0.0,0.0,0.028774999999995998,7,8192
0,70,0,0.0,0.0,0.024804000000017368,8,8192
0,60,0,0.0,0.0,0.020334999999931824,7,8192
0,50,0,0.0,0.0,0.019649000000072192,7,8192
0,80,0,0.0,0.0,0.028014999999982138,6,8192
0,70,0,0.0,0.0,0.02197799999999006,5,8192
0,60,0,0.0,0.0,0.019609000000059496,5,8192
0,50,0,0.0,0.0,0.016568000000006577,5,8192
0,80,0,0.0,0.0,0.02738299999998617,7,8192
0,70,0,0.0,0.0,0.023376999999982218,7,8192
0,60,0,0.0,0.0,0.020276999999964573,7,8192
0,50,0,0.0,0.0,0.021135999999955857,7,8192
0,80,0,0.0,0.0,0.030911999999943873,9,8192
0,70,0,0.0,0.0,0.024502999999981512,7,8192
0,60,0,0.0,0.0,0.018747999999959575,7,8192
0,50,0,0.0,0.0,0.026306999999974323,10,8192
0,80,0,0.0,0.0,0.03247499999997672,8,8192
0,70,0,0.0,0.0,0.028369999999995343,8,8192
0,60,0,0.0,0.0,0.020354999999995016,7,8192
0,50,0,0.0,0.0,0.02197400000000016,7,8192
